Title,Author,Publication Year
Einführung in die Systemtheorie / Niklas Luhmann. Dirk Baecker (Hrsg.),"Luhmann, Niklas [Verfasser]",2002
Einführung in die Systemtheorie / Niklas Luhmann. Dirk Baecker (Hrsg.),"Luhmann, Niklas [Verfasser]",2002
"El derecho de la sociedad / Niklas Luhmann. [Trad.: Javier Torres Nafarrate con la colab. de Brunhilde Erker ... Universidad Iberoamericana, Biblioteca Francisco Xavier Clavigero]","Luhmann, Niklas [Verfasser]",2002
Form und Medium / hrsg. von Jörg Brauns,"Brauns, Jörg [Herausgeber]",2002
Form und Medium,"Brauns, Jörg [Herausgeber]",2002
La fiducia / Niklas Luhmann. [Trad. di Luca Burgazzoli],"Luhmann, Niklas [Verfasser]",2002
Láska jako vášeň,"Luhmann, Niklas [Verfasser]",2002
Luhmann modelliert : sozionische Ansätze zur Simulation von Kommunikationssystemen / Thomas Kron (Hrsg.),"Kron, Thomas [Herausgeber]",2002
Massemediernes realitet / Niklas Luhmann. Overs. af Nils Mortensen,"Luhmann, Niklas [Verfasser]",2002
Niklas Luhmann : introduktion til teorien om sociale systemer / Georg Kneer og Armin Nassehi. P°a dansk ved Nils Mortensen,"Kneer, Georg [Verfasser]; Nassehi, Armin [Verfasser]",2002
Soziale Systeme : Grundriß einer allgemeinen Theorie / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2002
Strukturen und Prozesse der sozialen Selektion im Erziehungssystem / von Niklas Luhmann. Mit einem Vorwort von Gunter Runkel: Niklas Luhmann und die Systemtheorie (1980) und einem kurzen Vorwort von 2002,"Luhmann, Niklas [Verfasser]; Runkel, Gunter",2002
Systemtheorie und Naturwissenschaft : eine interdisziplinäre Analyse von Niklas Luhmanns Werk / Bernd Porr. Mit einem Geleitw. von Florentin Wörgötter,"Porr, Bernd [Verfasser]",2002
Systemtheorie und Naturwissenschaft : Eine interdisziplinäre Analyse von Niklas Luhmanns Werk,"Porr, Bernd [Verfasser]",2002
"Systemtheorie, Diskurstheorie und das Recht der Transzendentalphilosophie : Kant - Luhmann - Habermas / Miguel Torres Morales","Torres Morales, Miguel [Verfasser]",2002
Theorie der Politik : Niklas Luhmanns politische Soziologie / hrsg. von Kai-Uwe Hellmann und Rainer Schmalz-Bruns,"Hellmann, Kai-Uwe [Herausgeber]",2002
Theorie der Politik zwischen System und Akteur : eine vergleichende Untersuchung der Theorien von Niklas Luhmann und Hans Buchheim / vorgelegt von Thomas Simon,"Simon, Thomas [Verfasser]",2002
Theories of distinction : redescribing the descriptions of modernity / Niklas Luhmann. Ed. and introd. by William Rasch. Transl. by Joseph O'Neil ...,"Luhmann, Niklas [Verfasser]; Rasch, William [Herausgeber]",2002
"Was heißt, sich an Differenz statt an Identität orientieren? : zur De-Ontologisierung in Philosophie und Sozialwissenschaft / Jean Clam","Clam, Jean [Verfasser]",2002
Aufsätze und Reden / Niklas Luhmann. Hrsg. von Oliver Jahraus,"Luhmann, Niklas [Verfasser]",2001
Bewußtsein - Kommunikation - Zeichen : Wechselwirkungen zwischen Luhmannscher Systemtheorie und Peircescher Zeichentheorie / hrsg. von Oliver Jahraus und Nina Ort,"Jahraus, Oliver [Herausgeber]",2001
Das Weltbildhaus und die Siebensachen der Moderne : sozialphilosophische Vorlesungen / Peter Fuchs,"Fuchs, Peter [Verfasser]",2001
"Das ""zirkuläre Fragen"" als Forschungsmethode zur Luhmannschen Systemtheorie / Thomas Pfeffer","Pfeffer, Thomas [Verfasser]",2001
"Die funktional-strukturelle Systhemtheorie Niklas Luhmanns am Beispiel der Europäischen Union erörtert : Entstehungsprozess, Organe, Rechtsinstrumentarium, Erweiterung und Reform der Union aus der Sicht einer Grosstheorie der Systeme / Christian Schwarz","Schwarz, Christian [Verfasser]",2001
Die Theorie selbstreferentieller Systeme von Niklas Luhmann als konsequente Fortführung traditioneller erkenntnistheoretischer Ansätze / vorgelegt von Andreas Dammertz,"Dammertz, Andreas [Verfasser]",2001
Društveni sistemi : osnovi opšte teorije / Niklas Luman. Prevela s nemačkog i predg. napis. Lidija Topić,"Luhmann, Niklas [Verfasser]",2001
Komplexe Gesellschaft : eine der möglichen Luhmannschen Soziologien / Béla Pokol,"Pokol, Béla [Verfasser]",2001
Komplexität und Emanzipation : kritische Gesellschaftstheorie und die Herausforderung der Systemtheorie Niklas Luhmanns / Alex Demirovic (Hrsg.),"Demirović, Alex [Herausgeber]",2001
La légitimation par la procédure / Niklas Luhmann. Trad. par Lukas K. Sosoe et Stéphane Bouchard,"Luhmann, Niklas [Verfasser]",2001
La légitimation par la procédure / Niklas Luhmann. Trad. par Lukas K. Sosoe et Stéphane Bouchard,"Luhmann, Niklas [Verfasser]",2001
Luhmann-Lexikon : eine Einführung in das Gesamtwerk von Niklas Luhmann ; mit über 500 Stichworten / Detlef Krause,"Krause, Detlef [Verfasser]",2001
"Luhmanns Funktionssysteme in der Diskussion : Tagungsband der 1. Luhmann-Gedächtnistagung in Budapest, 15. - 16. September 2000 / Jenö Bango/András Karácsony (Hrsg.). Mit einem Vorw. von Dirk Baecker","Bango, Jenö F. [Herausgeber]; Luhmann, Niklas [Gefeierter]",2001
Sistemi sociali : fondamenti di una teoria generale / Niklas Luhmann.,"Luhmann, Niklas [Verfasser]",2001
Systemtheorie : eine Einführung für die Geschichts- und Kulturwissenschaften / Frank Becker ; Elke Reinhardt-Becker,"Becker, Frank [Verfasser]; Reinhardt-Becker, Elke [Verfasser]",2001
Vlast' / Niklas Luman. Per. s nemeckogo A. Antonovskogo,"Luhmann, Niklas [Verfasser]",2001
Wo bleibt Gott? : eine theologische Auseinandersetzung mit dem Gottesbegriff der Systemtheorie Niklas Luhmanns / vorgelegt von Andrea Nickel-Schwäbisch,"Nickel-Schwäbisch, Andrea [Verfasser]",2001
Znanost društva / Niklas Luhmann. Preveo Kiril Miladinov,"Luhmann, Niklas [Verfasser]",2001
Art as a social system / Niklas Luhmann. [Transl. by Eva M. Knodt],"Luhmann, Niklas [Verfasser]",2000
Art open : [Dieter Walter Liedtke] / Niklas Luhmann ... [Transl.: Miguel Venegas ...],"Liedtke, Dieter W. [Verfasser]; Luhmann, Niklas [Mitwirkender]",2000
Die konstitutive Autopoiesis sozialer Kommunikation / Christoph Guwang,"Guwang, Christoph [Verfasser]",2000
Die konstitutive Autopoiesis sozialer Kommunikation / Christoph Guwang,"Guwang, Christoph [Verfasser]",2000
Die Logik der Systeme : zur Kritik der systemtheoretischen Soziologie Niklas Luhmanns / Peter-Ulrich Merz-Benz ; Gerhard Wagner (Hg.),"Merz-Benz, Peter-Ulrich [Herausgeber]",2000
Die Politik der Gesellschaft / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]",2000
Die Religion der Gesellschaft / Niklas Luhmann. Hrsg. von André Kieserling,"Luhmann, Niklas [Verfasser]",2000
Die Rückgabe des zwölften Kamels : Niklas Luhmann in der Diskussion über Gerechtigkeit / hrsg. von Gunther Teubner. Mit Beitr. von Dirk Baecker ...,"Luhmann, Niklas [Mitwirkender]; Teubner, Gunther [Herausgeber]; Baecker, Dirk [Mitwirkender]",2000
Im Medium der Schrift : zum dekonstruktiven Anteil in der Systemtheorie Niklas Luhmanns / Natalie Binczek,"Binczek, Natalie [Verfasser]",2000
Iskusstvo i kul'tura Rossii XVIII - XIX vv. v svete teorii sistem Niklasa Lumana / Dirk Krečmar. Associacija Issledovatelej Rossijskogo Obščestva XX Veka,"Kretzschmar, Dirk [Verfasser]",2000
La realidad de los medios de masas / Niklas Luhmann. Trad. y prólogo de Javier Torres Nafarrate. Universidad Iberoamericana,"Luhmann, Niklas [Verfasser]",2000
La realtà dei mass media / Niklas Luhmann. [Trad. dal tedesco di Elena Esposito],"Luhmann, Niklas [Verfasser]",2000
Niklas Luhmann - Beobachtungen der Moderne : mit Vorträgen von Peter Fuchs ...,"Luhmann, Niklas [Mitwirkender]; Fuchs, Peter [Mitwirkender]",2000
Niklas Luhmanns Denken : interdisziplinäre Einflüsse und Wirkungen / Helga Gripp-Hagelstange (Hg.),"Gripp-Hagelstange, Helga [Herausgeber]",2000
Niklas Luhmann's modernity : the paradoxes of differentiation / William Rasch,"Rasch, William [Verfasser]",2000
Organisation und Entscheidung / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2000
Problems of reflection in the system of education / by Niklas Luhmann and Karl-Eberhard Schorr. Transl. by Rebecca A. Neuwirth,"Luhmann, Niklas [Verfasser]; Schorr, Karl-Eberhard [Verfasser]",2000
Rezeption und Reflexion : zur Resonanz der Systemtheorie Niklas Luhmanns außerhalb der Soziologie / hrsg. von Henk de Berg und Johannes F. K. Schmidt,"Berg, Henk de [Herausgeber]",2000
Short cuts / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2000
Sinnzusammenbrüche : eine dekonstruktive Lektüre von Niklas Luhmanns Systemtheorie / Urs Stäheli,"Stäheli, Urs [Verfasser]",2000
Sociale systemer : grundrids til en almen teori / Niklas Luhmann. Overs. af John Cederstrøm ...,"Luhmann, Niklas [Verfasser]",2000
The reality of the mass media / Niklas Luhmann. Transl. by Kathleen Cross,"Luhmann, Niklas [Verfasser]",2000
The reality of the mass media / Niklas Luhmann. Transl. by Kathleen Cross,"Luhmann, Niklas [Verfasser]",2000
Theoriegenese als Problemgenese : eine problemgeschichtliche Rekonstruktion der soziologischen Systemtheorie Niklas Luhmanns / Andreas Göbel,"Göbel, Andreas [Verfasser]",2000
Vertrauen : ein Mechanismus der Reduktion sozialer Komplexität / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",2000
Zwischen Themis und Leviathan: eine schwierige Beziehung : eine Rekonstruktion des demokratischen Rechtsstaates in Auseinandersetzung mit Luhmann und Habermas / Marcelo Neves,"Neves, Marcelo [Verfasser]",2000
Ausdifferenzierung des Rechts : Beiträge zur Rechtssoziologie und Rechtstheorie / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1999
Die theoretischen Konzeptionen des Sozialen von Max Weber und Niklas Luhmann im Vergleich / Rainer Greshoff,"Greshoff, Rainer [Verfasser]",1999
Die theoretischen Konzeptionen des Sozialen von Max Weber und Niklas Luhmann im Vergleich,,1999
Bd. 4.,,1999
"""Gibt es eigentlich den Berliner Zoo noch?"" : Erinnerungen an Niklas Luhmann / Theodor M. Bardmann ; Dirk Baecker (Hg.)","Bardmann, Theodor M. [Herausgeber]",1999
Grundrechte als Institution : ein Beitrag zur politischen Soziologie / von Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1999
"I modelli sistemici dalle scienze biologiche alle teorie di Luhmann / Mario G. Losano. Università degli Studi di Milano, Dipartimento Giuridico-Politico, Sezione di Teoria Generale e Informatica del Diritto","Losano, Mario G. [Verfasser]",1999
Invasive Introspektion : Fragen an Niklas Luhmanns Systemtheorie / Bernd Ternes,"Ternes, Bernd [Verfasser]",1999
Kommunikation als systemtheoretische und dialektische Operation : ein Beitrag zum Verhältnis von Hegel und Luhmann / Andreas Bergler,"Bergler, Andreas [Verfasser]",1999
La funzione del mercato nel diritto : economia e giustizia in N. Luhmann / Luisa Avitabile,"Avitabile, Luisa [Verfasser]",1999
Luhmann-Lexikon : eine Einführung in das Gesamtwerk von Niklas Luhmann ; mit über 500 Stichworten / Detlef Krause,"Krause, Detlef [Verfasser]",1999
Niklas Luhmann - Wirkungen eines Theoretikers : Gedenkcolloquium der Universität Bielefeld am 8. Dezember 1998 / Rudolf Stichweh (Hg.),"Stichweh, Rudolf [Herausgeber]",1999
Niklas Luhmann zur Einführung / Walter Reese-Schäfer,"Reese-Schäfer, Walter [Verfasser]",1999
Nomimopoiēsē mesō diadikasias / Niklas Luhmann. Metaphrasē Kōnstantinos Bathiōtēs,"Luhmann, Niklas [Verfasser]",1999
Omaggio a Niklas Luhmann / Nicoletta Bersier Ladavac,"Bersier Ladavac, Nicoletta [Verfasser]; Luhmann, Niklas [Gefeierter]",1999
Ordnung und Kontingenz : Handlungstheorie versus Systemfunktionalismus / Heidrun Hesse,"Hesse, Heidrun [Verfasser]",1999
"Perspektivität und Unbestimmtheit in Nietzsches Lehre vom Willen zur Macht : eine vergleichende Studie zu Hegel, Nietzsche und Luhmann / Stephan Körnig","Körnig, Stephan [Verfasser]",1999
"Politique et complexité : les contributions de la théorie générale des systèmes / Niklas Luhmann. Essais choisis, trad. de l'allemand et présentés par Jacob Schmutz","Luhmann, Niklas [Verfasser]; Schmutz, Jacob [Herausgeber]",1999
"Statsdannelse som emergens af enhed? : en konkretisering af Luhmanns statsteori p°a europaeisk statsdannelse / af Gorm Harste. Institut for Statskundskab, Aarhus Universitet","Harste, Gorm [Verfasser]",1999
Systemtheoretische Überlegungen zum Verhältnis von Wirtschaft und Politik : Luhmanns Autopoiesekonzept und seine exemplarische Anwendung auf Fragen wirtschaftspolitischer Steuerungsmöglichkeiten ; eine Veröffentlichung der Fontys Hogescholen Venlo / Otto F. Bode,"Bode, Otto F. [Verfasser]",1999
Tillid : en mekanisme til reduktion af social kompleksitet / Niklas Luhmann. Overs. og med introd. af Nils Mortensen,"Luhmann, Niklas [Verfasser]",1999
"Universalität der ""Bodenlosigkeit"" : zur Parallelität der ""Entwurzelung"" von Gesellschaft, Subjektivität und Denken ; ein systemtheoretischer Erklärungsversuch / von Feltes, Stefan","Feltes, Stefan [Verfasser]",1999
"Universalität der ""Bodenlosigkeit"" : zur Parallelität der ""Entwurzelung"" von Gesellschaft, Subjektivität und Denken ; ein systemtheoretischer Erklärungsversuch / von Feltes, Stefan","Feltes, Stefan [Verfasser]",1999
Verstehen ohne zu verstehen : soziologische Systemtheorie und Hermeneutik in vergleichender Differenz / Iris Wittenbecher. Mit einem Geleitw. von Armin Nassehi,"Wittenbecher, Iris [Verfasser]",1999
Verstehen ohne zu verstehen : Soziologische Systemtheorie und Hermeneutik in vergleichender Differenz,"Wittenbecher, Iris [Verfasser]",1999
Widerstände der Systemtheorie : Kulturtheoretische Analyse der Werke von Luhmann,"Koschorke, Albert Herausgeber]; [Vismann, Cornelia [Herausgeber]",1999
Widerstände der Systemtheorie : kulturtheoretische Analysen zum Werk von Niklas Luhmann / hrsg. von Albrecht Koschorke und Cornelia Vismann,"Koschorke, Albrecht [Herausgeber]",1999
Akteure und Systeme : ein Vergleich der Beiträge handlungs- und systemtheoretischer Ansätze zur Analyse zentraler sozialtheoretischer Fragestellungen unter besonderer Berücksichtigung der Luhmannschen und der post-Luhmannschen Systemtheorie / Melitta Konopka,"Konopka, Melitta [Verfasser]",1998
Complejidad y modernidad: de la unidad a la diferencia / Niklas Luhmann. Ed. y trad. de Josetxo Berian y José María García Blanco,"Luhmann, Niklas [Verfasser]",1998
Teilbd. 1.,,1998
Teilbd. 2.,,1998
Diritto e osservatore : un'interpretazione di Jaspers in costante riferimento a Luhmann / Luisa Avitabile,"Avitabile, Luisa [Verfasser]",1998
"Efter oplysningen - Habermas og Luhmann om autonomi og autopoiesis / af Gorm Harste. Institut for Statskundskab, Aarhus Universitet","Harste, Gorm [Verfasser]",1998
Funkcja religii / Niklas Luhmann. Tłum. Dominika Motak,"Luhmann, Niklas [Verfasser]",1998
Kleidung als und im Kunstwerk des 20. Jahrhunderts unter sozialtheoretischer Perspektive / eingereicht von Yvonne Schütze,"Schütze, Yvonne [Verfasser]",1998
Love as passion : the codification of intimacy / Niklas Luhmann. Transl. by Jeremy Gaines and Doris L. Jones,"Luhmann, Niklas [Verfasser]",1998
Niklas Luhmanns Systemtheorie : eine Herausforderung der christlichen Gesellschaftslehre / Wilhelm Guggenberger,"Guggenberger, Wilhelm [Verfasser]",1998
Observations on modernity / Niklas Luhmann. Transl. by William Whobrey,"Luhmann, Niklas [Verfasser]",1998
Philosophie und Systemtheorie : die Architektonik der Luhmannschen Theorie / Riccarda Pfeiffer. Mit einem Geleitw. von Peter Fuchs,"Pfeiffer, Riccarda [Verfasser]",1998
Philosophie und Systemtheorie : Die Architektonik der Luhmannschen Theorie,"Pfeiffer, Riccarda [Verfasser]",1998
"Sistemas sociales : lineamientos para una teoría general / Niklas Luhmann. [Trad.: Silvia Pappe y Brunhilde Erker, bajo la coord. de Javier Torres Nafarrate]. Universidad Iberoamericana ; CEJA, Centro Ed. Javerino, Pontificia Univ. Javeriana","Luhmann, Niklas [Verfasser]",1998
"So wirklich ist die Möglichkeit : Friedrich Nietzsche, Robert Musil und Niklas Luhmann im Vergleich / Magda Wimmer","Wimmer, Magda [Verfasser]",1998
Sociología riesgo / Niklas Luhmann. Universidad Iberoamericana,"Luhmann, Niklas [Verfasser]",1998
Teorija sistema : svrhovitost i racionalnost / Niklas Luhmann. Prevod sa nemačkog i pogovor Franjo Zenko,"Luhmann, Niklas [Verfasser]",1998
"Zong jiao jiao yi yu she hui yan hua / Luman zhu ; Liu Xiaofeng xuan bian ; Liu Feng, Li Qiuling yi","Luhmann, Niklas [Verfasser]; Liu, Feng [Mitwirkender]",1998
Berufs- und wirtschaftspädagogisches Wissen in Unternehmungen : Problemaufriss und systemtheoretischer Beitrag zur Verwendungsanalyse von berufs- und wirtschaftspädagogischem Wissen in ökonomischen Organisationen / Benjamin Künzli,"Künzli, Benjamin [Verfasser]",1997
Der Sinn der fiktionalen Wirklichkeiten : ein systemtheoretischer Entwurf zur Ausdifferenzierung des englischen Romans vom 18. Jahrhundert bis zur Gegenwart / Christoph Reinfandt,"Reinfandt, Christoph [Verfasser]",1997
Teilbd. 1.,,1997
Teilbd. 2.,,1997
Die Kunst der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1997
Disziplinierung durch Kontingenz: zu einer Theorie des politischen Entscheidens,"Luhmann, Niklas [Verfasser]; Hradil, Stefan [Herausgeber]",1997
Droit et société dans la sociologie de Niklas Luhmann : fondés en contingence / Jean Clam. Avant-propos de Niklas Luhmann,"Clam, Jean [Verfasser]",1997
GLU : Glossar zu Niklas Luhmanns Theorie sozialer Systeme / von Claudio Baraldi ; Giancarlo Corsi ; Elena Esposito,"Baraldi, Claudio [Verfasser]; Corsi, Giancarlo [Verfasser]; Esposito, Elena [Verfasser]",1997
Heillose Religion? : eine fundamentaltheologische Untersuchung zur funktionalen Religionstheorie Niklas Luhmanns / Matthias Woiwode,"Woiwode, Matthias [Verfasser]",1997
Iagttagelse og paradoks / Niklas Luhmann. Overs. ved Hans Chr. Fink ... Inledning og faglig rev. af Ole Thyssen,"Luhmann, Niklas [Verfasser]",1997
La filosofía del derecho de Habermas y Luhmann / Juan Antonio García Amado. Universidad Externado de Colombia,"García Amado, Juan Antonio [Verfasser]",1997
Mehr des Neuen statt mehr desselben? Vom Umgang mit Innovation in organisierten Sozialsystemen ; Niklas Luhmann zum 70. Geburtstag,"Ahlemeyer, Heinrich W. Verfasser]; [Luhmann, Niklas [Gefeierter]",1997
Niklas Luhmann / Detlef Horster,"Horster, Detlef [Verfasser]",1997
Niklas Luhmann : eine erkenntnistheoretische Einführung / Helga Gripp-Hagelstange,"Gripp-Hagelstange, Helga [Verfasser]",1997
"Niklas Luhmann, a nova teoria dos sistemas / Niklas Luhmann. Clarissa Eckert Baeta Neves ; Eva Machado Barbosa Samios, org. Eva Machado Barbosa Samios, trad. Goethe-Institut, Instituto Cultural Brasileiro Alemão","Luhmann, Niklas [Mitwirkender]; Neves, Clarissa Eckert Baeta [Herausgeber]",1997
Observaciones de la modernidad : racionalidad y contingencia en la sociedad moderna / Niklas Luhmann. [Trad. de Carlos Fortea Gil],"Luhmann, Niklas [Verfasser]",1997
Organización y decisión,"Luhmann, Niklas [Verfasser]; Rodríguez Mansilla, Darió [Herausgeber]",1997
Recht und Automation in der öffentlichen Verwaltung : eine verwaltungswissenschaftliche Untersuchung / von Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1997
"Systemtheorie und Dekonstruktion : die Supertheorien Niklas Luhmanns und Jacques Derridas im Verleich / Benjamin Marius & Oliver Jahraus. [Hrsg.: LUMIS, Institut für Empirische Literatur- und Medienforschung]","Marius, Benjamin Verfasser]; [Jahraus, Oliver [Verfasser]",1997
Szerelem - szenvedély : az intimitás kódolásáról / Niklas Luhmann. [Ford. és az 1 - 3. fejezet összefoglalóját írta Bognár Virág],"Luhmann, Niklas [Verfasser]",1997
Technik als gesellschaftliches Phänomen : ein Vergleich von Ropohl und Luhmann im Hinblick auf die ökologische Fragestellung im Technikunterricht / Henning Tiedemann. Mit einem Vorw. von Hermann Lange,"Tiedemann, Henning [Verfasser]",1997
"Confianza / Niklas Luhmann. Introd. de Darío Rodríguez Mansilla. [Trad.: Amada Flores, de la ed. inglesa, corr. y cotejada con el orig. alemán por Darío Rodríguez Mansilla]. Universidad Iberoamericana ; [Instituto de Sociología de la Pontificia Univ. Católica de Chile, Santiago]","Luhmann, Niklas [Verfasser]",1996
Das psychische System in der Systemtheorie Niklas Luhmanns / Melitta Konopka,"Konopka, Melitta [Verfasser]",1996
Der Staat und die moderne Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Mitwirkender]",1996
Diakonie als soziales System : eine theologische Grundlegung diakonischer Praxis in Auseinandersetzung mit Niklas Luhmann / Dierk Starnitzke,"Starnitzke, Dierk [Verfasser]",1996
Die neuzeitlichen Wissenschaften und die Phänomenologie : [Vortrag im Wiener Rathaus am 25. Mai 1995] / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1996
Die Realität der Massenmedien / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1996
Die Wirtschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1996
Filosofia e diritto dopo Luhmann : il tragico del moderno ; 1995 - 1996 / Bruno Romano,"Romano, Bruno [Verfasser]",1996
Introducción a la teoría de sistemas / Niklas Luhmann. Lecciones publ. por Javier Torres Nafarrate. Universidad Iberoamericana ; ITESO,"Luhmann, Niklas [Verfasser]",1996
Kontakt über Theorie : Studien zur theologischen Rezeption der Systemtheorie Niklas Luhmanns / eingereicht von Martin Beyer,"Beyer, Martin [Verfasser]",1996
La ciencia de la sociedad / Niklas Luhmann. Trad. de Silvia Pappe ... Bajo la coordinación de Javier Torres Nafarrate. Universidad Iberoamericana ; ITESO,"Luhmann, Niklas [Verfasser]",1996
Ljubav kao pasija : o kodiranju intimnosti / Niklas Luhmann. [Prevela s njemačkog Darija Domić],"Luhmann, Niklas [Verfasser]",1996
Luhmann-Lexikon : eine Einführung in das Gesamtwerk von Niklas Luhmann ; mit über 400 Stichworten / Detlef Krause,"Krause, Detlef [Verfasser]",1996
Luhmann zur Einführung / Walter Reese-Schäfer,"Reese-Schäfer, Walter [Verfasser]",1996
Paradigm lost: über die ethische Reflexion der Moral : Rede anlässlich der Verleihung des Hegel-Preises 1989 / von Niklas Luhmann,"Luhmann, Niklas [Verfasser]; Spaemann, Robert",1996
Protest : Systemtheorie und soziale Bewegungen / Niklas Luhmann. Hrsg. und eingeleitet von Kai-Uwe Hellmann,"Luhmann, Niklas [Verfasser]",1996
"Rationalisierung, Disziplinierung und Differenzierung : zum Zusammenhang von Sozialtheorie und Zeitdiagnose bei Jürgen Habermas, Michel Foucault und Niklas Luhmann / Georg Kneer","Kneer, Georg [Verfasser]",1996
Systemtheorie und neue soziale Bewegungen : Identitätsprobleme in der Risikogesellschaft / Kai-Uwe Hellmann,"Hellmann, Kai-Uwe [Verfasser]",1996
Teoría de la sociedad y pedagogía / Niklas Luhmann. Introd. de Joan-Carles Mèlich. [Trad. de Carlos Fortea],"Luhmann, Niklas [Mitwirkender]; Mèlich, Joan-Carles Mitwirkender]; [Fortea, Carlos [Übersetzer]",1996
Theorietechnik und Politik bei Niklas Luhmann : Grenzen einer universalen Theorie der modernen Gesellschaft / Daniel Barben,"Barben, Daniel [Verfasser]",1996
Theorietechnik und Politik bei Niklas Luhmann : Grenzen einer universalen Theorie der modernen Gesellschaft,,1996
Über soziale Arbeitsteilung : Studie über die Organisation höherer Gesellschaften / Emile Durkheim,"Durkheim, Émile [Verfasser]; Luhmann, Niklas",1996
"Wie systemtheoretisch ist ""systemische Organisationsberatung""? : neuere Beratungskonzepte für Organisationen im Kontext der Luhmannschen Systemtheorie / Torsten Groth","Groth, Torsten [Verfasser]",1996
Zwischen System und Umwelt : Fragen an die Pädagogik / hrsg. von Niklas Luhmann und Karl Eberhard Schorr,"Luhmann, Niklas [Herausgeber]",1996
Das Recht der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1995
Die Kunst der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1995
Die Realität der Massenmedien / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1995
Funktionen und Folgen formaler Organisation : mit einem Epilog 1994 / von Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1995
Bd. 4.,,1995
Kontext und Kontingenz : kommunikationstheoretische Überlegungen zur Literaturhistoriographie ; mit einer Fallstudie zur Goethe-Rezeption des Jungen Deutschland / Henk de Berg,"Berg, Henk de [Verfasser]",1995
Liebe als Passion : zur Codierung von Intimität / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1995
"Narrative Identität : das Problem der personalen Identität im Anschluss an Ernst Tugendhat, Niklas Luhmann und Paul Ricoeur / Norbert Meuter","Meuter, Norbert [Verfasser]",1995
Niklas Luhmann : eine erkenntnistheoretische Einführung / Helga Gripp-Hagelstange,"Gripp-Hagelstange, Helga [Verfasser]",1995
Osservazioni sul moderno / Niklas Luhmann. [Trad. di Francesco Pistolato],"Luhmann, Niklas [Verfasser]",1995
"Poder / Niklas Luhmann. Introd. de Darío Rodríguez Mansilla. [Trad.: Luz Mónica Talbot, de la ed. inglesa, corr. y cotejada con el orig. alemán por Darío Rodríguez Mansilla]. Universidad Iberoamericana ; [Instituto de Sociología de la Pontificia Universidad Católica de Chile, Santiago]","Luhmann, Niklas [Verfasser]",1995
Procedimenti giuridici e legittimazione sociale / Niklas Luhmann. A cura di Alberto Febbrajo,"Luhmann, Niklas [Verfasser]",1995
"Reconstructing theory : Gadamer, Habermas, Luhmann / ed. by David Roberts","Roberts, David [Herausgeber]",1995
Shakai shisutemu riron : ge [Bd. 2].,"Luhmann, Niklas [Verfasser]",1995
"Social systems / Niklas Luhmann. Transl. by John Bednarz, jr., with Dirk Baecker. Foreword by Eva M. Knodt","Luhmann, Niklas [Verfasser]",1995
6. Die Soziologie und der Mensch,,1995
Soziologische Aufklärung der Erziehungswissenschaften? / Benjamin Künzli,"Künzli, Benjamin [Verfasser]",1995
Symbolische Identität : Dynamik und Stabilität bei Ernst Cassirer und Niklas Luhmann / Ingo Rill,"Rill, Ingo [Verfasser]",1995
Theorietechnik und Politik bei Niklas Luhmann : zum Konstitutionszusammenhang von theoretischer Produktionsweise und politischen Perspektiven moderner Gesellschaften / vorgelegt von Daniel Barben,"Barben, Daniel [Verfasser]",1995
Analyse und Kritik der Grundlagen der Luhmannschen Theorie sozialer Systeme aus der Sicht der allgemeinen Systemtheorie / eingereicht von Benno Meyer,"Meyer, Benno [Verfasser]",1994
Autopoiesis und Integration : eine kritische Einführung in die Luhmannsche Systemtheorie / Carsten Stark,"Stark, Carsten [Verfasser]",1994
Das psychische System in der Systemtheorie Niklas Luhmanns / vorgelegt von Melitta Konopka,"Konopka, Melitta [Verfasser]",1994
Die Ausdifferenzierung des Kunstsystems : [Vortrag im Kunstmuseum Bern am 19. Dezember 1993 ; Gespräch im Kunstmuseum Luzern am 17. Dezember 1993] / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1994
Die Systemtheorie Niklas Luhmanns und ihre theologische Rezeption / Hans-Ulrich Dallmann,"Dallmann, Hans-Ulrich [Verfasser]",1994
Die Verwaltung des politischen Systems : neuere systemtheoretische Zugriffe auf ein altes Thema,"Dammann, Klaus [Herausgeber]",1994
Die Wirtschaft der Gesellschaft / Niklas Luhmann,"Luhmann, Niklas [Verfasser]",1994
